N,g(N)
3879000.000000,0.434961
3880000.000000,0.419211
3881000.000000,0.424713
3882000.000000,0.431199
3883000.000000,0.423869
3884000.000000,0.442073
3885000.000000,0.432105
3886000.000000,0.428441
3887000.000000,0.410607
3888000.000000,0.428982
3889000.000000,0.420147
3890000.000000,0.442294
3891000.000000,0.422664
3892000.000000,0.427274
3893000.000000,0.420234
3894000.000000,0.418934
3895000.000000,0.416687
3896000.000000,0.424646
3897000.000000,0.419256
3898000.000000,0.418922
3899000.000000,0.420145
3900000.000000,0.433262
3901000.000000,0.428189
3902000.000000,0.420238
3903000.000000,0.417362
3904000.000000,0.422417
3905000.000000,0.424478
3906000.000000,0.417884
3907000.000000,0.433412
3908000.000000,0.421659
3909000.000000,0.421666
3910000.000000,0.427068
3911000.000000,0.418585
3912000.000000,0.407187
3913000.000000,0.426781
3914000.000000,0.427281
3915000.000000,0.430208
3916000.000000,0.432537
3917000.000000,0.415782
3918000.000000,0.414538
3919000.000000,0.432035
3920000.000000,0.419206
3921000.000000,0.412052
3922000.000000,0.417189
3923000.000000,0.403411
3924000.000000,0.426377
3925000.000000,0.426430
3926000.000000,0.427539
3927000.000000,0.431381
3928000.000000,0.415592
3929000.000000,0.417381
3930000.000000,0.421246
3931000.000000,0.414126
3932000.000000,0.426161
3933000.000000,0.425079
3934000.000000,0.414968
3935000.000000,0.412046
3936000.000000,0.426339
3937000.000000,0.426838
3938000.000000,0.419075
3939000.000000,0.423500
3940000.000000,0.435903
3941000.000000,0.429125
3942000.000000,0.422032
3943000.000000,0.411913
3944000.000000,0.421398
3945000.000000,0.417409
3946000.000000,0.415991
3947000.000000,0.421664
3948000.000000,0.419208
3949000.000000,0.426275
3950000.000000,0.437757
3951000.000000,0.423298
3952000.000000,0.423961
3953000.000000,0.431865
3954000.000000,0.429490
3955000.000000,0.410654
3956000.000000,0.425850
3957000.000000,0.405385
3958000.000000,0.428614
3959000.000000,0.417836
3960000.000000,0.427930
3961000.000000,0.407538
3962000.000000,0.425171
3963000.000000,0.421636
3964000.000000,0.425969
3965000.000000,0.412540
3966000.000000,0.415677
3967000.000000,0.423152
3968000.000000,0.417204
3969000.000000,0.417451
3970000.000000,0.415999
3971000.000000,0.409015
3972000.000000,0.415238
3973000.000000,0.426521
3974000.000000,0.423186
3975000.000000,0.425157
3976000.000000,0.423598
3977000.000000,0.420548
3978000.000000,0.414632
3979000.000000,0.411089
3980000.000000,0.427829
3981000.000000,0.423312
3982000.000000,0.413728
3983000.000000,0.405423
3984000.000000,0.419757
3985000.000000,0.425307
3986000.000000,0.415119
3987000.000000,0.413680
3988000.000000,0.433026
3989000.000000,0.422227
3990000.000000,0.424200
3991000.000000,0.418620
3992000.000000,0.426858
3993000.000000,0.414976
3994000.000000,0.414802
3995000.000000,0.417506
3996000.000000,0.407053
3997000.000000,0.427401
3998000.000000,0.421392
3999000.000000,0.423057
4000000.000000,0.416514
4001000.000000,0.428301
4002000.000000,0.427861
4003000.000000,0.420167
4004000.000000,0.426287
4005000.000000,0.431578
4006000.000000,0.423176
4007000.000000,0.423017
4008000.000000,0.398853
4009000.000000,0.415500
4010000.000000,0.427408
4011000.000000,0.425239
4012000.000000,0.425529
4013000.000000,0.409723
4014000.000000,0.425248
4015000.000000,0.419669
4016000.000000,0.420282
4017000.000000,0.443601
4018000.000000,0.424950
4019000.000000,0.408399
4020000.000000,0.426254
4021000.000000,0.428818
4022000.000000,0.422285
4023000.000000,0.420025
4024000.000000,0.412726
4025000.000000,0.434257
4026000.000000,0.417930
4027000.000000,0.410225
4028000.000000,0.415367
4029000.000000,0.426860
4030000.000000,0.415102
4031000.000000,0.415152
4032000.000000,0.427173
4033000.000000,0.429954
4034000.000000,0.434644
4035000.000000,0.421820
4036000.000000,0.423316
4037000.000000,0.425636
4038000.000000,0.431494
4039000.000000,0.434892
4040000.000000,0.407030
4041000.000000,0.413299
4042000.000000,0.418609
4043000.000000,0.431376
4044000.000000,0.433790
4045000.000000,0.423161
4046000.000000,0.423255
4047000.000000,0.416985
4048000.000000,0.417374
4049000.000000,0.420002
4050000.000000,0.422336
4051000.000000,0.415126
4052000.000000,0.420183
4053000.000000,0.431766
4054000.000000,0.424671
4055000.000000,0.429361
4056000.000000,0.418529
4057000.000000,0.411908
4058000.000000,0.424504
4059000.000000,0.426141
4060000.000000,0.426924
4061000.000000,0.425864
4062000.000000,0.415783
4063000.000000,0.410358
4064000.000000,0.424686
4065000.000000,0.416397
4066000.000000,0.430474
4067000.000000,0.421750
4068000.000000,0.413588
4069000.000000,0.436140
4070000.000000,0.425956
4071000.000000,0.429914
4072000.000000,0.425459
4073000.000000,0.419317
4074000.000000,0.431687
4075000.000000,0.424206
4076000.000000,0.421611
4077000.000000,0.410355
4078000.000000,0.412165
4079000.000000,0.431213
4080000.000000,0.414847
4081000.000000,0.404599
4082000.000000,0.422636
4083000.000000,0.434005
4084000.000000,0.426993
4085000.000000,0.422010
4086000.000000,0.418367
4087000.000000,0.424532
4088000.000000,0.418303
4089000.000000,0.426515
4090000.000000,0.419094
4091000.000000,0.411467
4092000.000000,0.426464
4093000.000000,0.423880
4094000.000000,0.437805
4095000.000000,0.426037
4096000.000000,0.428955
4097000.000000,0.416464
4098000.000000,0.423691
4099000.000000,0.428409
4100000.000000,0.418526
4101000.000000,0.423695
4102000.000000,0.407615
4103000.000000,0.416323
4104000.000000,0.413745
4105000.000000,0.419675
4106000.000000,0.426906
4107000.000000,0.423700
4108000.000000,0.416476
4109000.000000,0.422294
4110000.000000,0.424126
4111000.000000,0.412137
4112000.000000,0.424149
4113000.000000,0.424428
4114000.000000,0.424870
4115000.000000,0.419802
4116000.000000,0.416074
4117000.000000,0.425965
4118000.000000,0.432818
4119000.000000,0.419324
4120000.000000,0.417972
4121000.000000,0.418214
4122000.000000,0.420510
4123000.000000,0.428877
4124000.000000,0.435027
4125000.000000,0.428237
4126000.000000,0.416188
4127000.000000,0.416783
4128000.000000,0.420406
4129000.000000,0.420912
4130000.000000,0.429211
4131000.000000,0.409792
4132000.000000,0.421184
4133000.000000,0.427321
4134000.000000,0.411540
4135000.000000,0.418799
4136000.000000,0.414633
4137000.000000,0.428004
4138000.000000,0.413987
4139000.000000,0.420163
4140000.000000,0.426929
4141000.000000,0.419058
4142000.000000,0.412969
4143000.000000,0.419754
4144000.000000,0.422278
4145000.000000,0.431866
4146000.000000,0.420303
4147000.000000,0.427431
4148000.000000,0.428534
4149000.000000,0.420023
4150000.000000,0.423989
4151000.000000,0.412052
4152000.000000,0.420474
4153000.000000,0.413196
4154000.000000,0.425832
4155000.000000,0.417751
4156000.000000,0.417254
4157000.000000,0.426038
4158000.000000,0.421205
4159000.000000,0.428281
4160000.000000,0.425798
4161000.000000,0.431992
4162000.000000,0.434457
4163000.000000,0.407914
4164000.000000,0.422798
4165000.000000,0.418218
4166000.000000,0.423648
4167000.000000,0.418284
4168000.000000,0.434546
4169000.000000,0.433794
4170000.000000,0.430065
4171000.000000,0.424440
4172000.000000,0.423428
4173000.000000,0.424524
4174000.000000,0.418891
4175000.000000,0.434389
4176000.000000,0.413277
4177000.000000,0.436192
4178000.000000,0.415709
4179000.000000,0.425351
4180000.000000,0.420567
4181000.000000,0.417844
4182000.000000,0.420897
4183000.000000,0.441487
4184000.000000,0.428112
4185000.000000,0.426770
4186000.000000,0.413890
4187000.000000,0.403269
4188000.000000,0.426713
4189000.000000,0.419005
4190000.000000,0.422130
4191000.000000,0.413631
4192000.000000,0.421611
4193000.000000,0.429945
4194000.000000,0.423257
4195000.000000,0.409852
4196000.000000,0.422381
4197000.000000,0.419672
4198000.000000,0.425613
4199000.000000,0.424275
4200000.000000,0.426821
4201000.000000,0.426194
4202000.000000,0.412715
4203000.000000,0.436822
4204000.000000,0.418207
4205000.000000,0.429417
4206000.000000,0.434215
4207000.000000,0.427035
4208000.000000,0.425880
4209000.000000,0.436237
4210000.000000,0.431401
4211000.000000,0.421086
4212000.000000,0.418396
4213000.000000,0.430077
4214000.000000,0.427562
4215000.000000,0.419601
4216000.000000,0.416722
4217000.000000,0.426467
4218000.000000,0.420115
4219000.000000,0.421293
4220000.000000,0.414712
4221000.000000,0.415718
4222000.000000,0.418141
4223000.000000,0.423490
4224000.000000,0.421741
4225000.000000,0.429530
4226000.000000,0.420945
4227000.000000,0.415684
4228000.000000,0.427990
4229000.000000,0.412589
4230000.000000,0.417984
4231000.000000,0.419350
4232000.000000,0.413472
4233000.000000,0.413160
4234000.000000,0.424797
4235000.000000,0.419334
4236000.000000,0.422244
4237000.000000,0.421931
4238000.000000,0.431755
4239000.000000,0.416319
4240000.000000,0.421021
4241000.000000,0.421962
4242000.000000,0.415614
4243000.000000,0.426099
4244000.000000,0.424583
4245000.000000,0.416677
4246000.000000,0.423464
4247000.000000,0.419174
4248000.000000,0.429447
4249000.000000,0.428780
4250000.000000,0.420237
4251000.000000,0.415994
4252000.000000,0.417416
4253000.000000,0.438946
4254000.000000,0.420394
4255000.000000,0.429533
4256000.000000,0.421576
4257000.000000,0.415533
4258000.000000,0.419643
4259000.000000,0.439297
4260000.000000,0.418534
4261000.000000,0.423858
4262000.000000,0.418968
4263000.000000,0.407499
4264000.000000,0.422423
4265000.000000,0.412446
4266000.000000,0.425730
4267000.000000,0.439850
4268000.000000,0.413510
4269000.000000,0.418344
4270000.000000,0.436072
4271000.000000,0.426780
4272000.000000,0.424645
4273000.000000,0.417918
4274000.000000,0.422250
4275000.000000,0.421211
4276000.000000,0.414333
4277000.000000,0.417450
4278000.000000,0.426590
4279000.000000,0.418779
4280000.000000,0.413499
4281000.000000,0.416913
4282000.000000,0.431362
4283000.000000,0.421466
4284000.000000,0.418910
4285000.000000,0.429391
4286000.000000,0.422024
4287000.000000,0.423419
4288000.000000,0.421214
4289000.000000,0.410611
4290000.000000,0.410723
4291000.000000,0.433554
4292000.000000,0.435695
4293000.000000,0.409389
4294000.000000,0.425894
4295000.000000,0.425816
4296000.000000,0.420764
4297000.000000,0.417621
4298000.000000,0.422883
4299000.000000,0.414030
4300000.000000,0.427020
4301000.000000,0.427044
4302000.000000,0.424802
4303000.000000,0.420645
4304000.000000,0.414607
4305000.000000,0.421590
4306000.000000,0.426811
4307000.000000,0.423220
4308000.000000,0.428594
4309000.000000,0.424724
4310000.000000,0.417464
4311000.000000,0.429664
4312000.000000,0.416579
4313000.000000,0.422122
4314000.000000,0.432619
4315000.000000,0.422309
4316000.000000,0.423567
4317000.000000,0.426002
4318000.000000,0.424250
4319000.000000,0.421285
4320000.000000,0.422716
4321000.000000,0.432846
4322000.000000,0.427214
4323000.000000,0.426827
4324000.000000,0.417958
4325000.000000,0.422843
4326000.000000,0.421710
4327000.000000,0.409321
4328000.000000,0.425592
4329000.000000,0.427758
4330000.000000,0.421376
4331000.000000,0.417735
4332000.000000,0.417102
4333000.000000,0.414355
4334000.000000,0.423540
4335000.000000,0.419754
4336000.000000,0.418803
4337000.000000,0.418766
4338000.000000,0.413693
4339000.000000,0.411568
4340000.000000,0.412849
4341000.000000,0.422701
4342000.000000,0.417088
4343000.000000,0.429763
4344000.000000,0.413038
4345000.000000,0.425742
4346000.000000,0.413212
4347000.000000,0.414298
4348000.000000,0.417260
4349000.000000,0.424023
4350000.000000,0.412135
4351000.000000,0.421633
4352000.000000,0.405644
4353000.000000,0.414561
4354000.000000,0.421041
4355000.000000,0.418962
4356000.000000,0.423389
4357000.000000,0.419345
4358000.000000,0.413582
4359000.000000,0.419464
4360000.000000,0.415586
4361000.000000,0.412768
4362000.000000,0.400405
4363000.000000,0.426566
4364000.000000,0.435655
4365000.000000,0.420431
4366000.000000,0.426166
4367000.000000,0.427404
4368000.000000,0.427362
4369000.000000,0.411265
4370000.000000,0.408957
4371000.000000,0.424233
4372000.000000,0.422104
4373000.000000,0.420605
4374000.000000,0.417906
4375000.000000,0.411413
4376000.000000,0.419122
4377000.000000,0.419298
4378000.000000,0.427806
4379000.000000,0.417519
4380000.000000,0.417831
4381000.000000,0.415998
4382000.000000,0.423111
4383000.000000,0.421394
4384000.000000,0.414323
4385000.000000,0.421509
4386000.000000,0.425569
4387000.000000,0.412838
4388000.000000,0.426510
4389000.000000,0.427710
4390000.000000,0.422046
4391000.000000,0.416146
4392000.000000,0.427865
4393000.000000,0.440002
4394000.000000,0.417132
4395000.000000,0.430669
4396000.000000,0.433832
4397000.000000,0.430891
4398000.000000,0.413468
4399000.000000,0.407637
4400000.000000,0.416753
4401000.000000,0.407271
4402000.000000,0.415492
4403000.000000,0.423677
4404000.000000,0.429202
4405000.000000,0.421771
4406000.000000,0.422402
4407000.000000,0.420678
4408000.000000,0.413715
4409000.000000,0.424662
4410000.000000,0.413204
4411000.000000,0.425004
4412000.000000,0.419685
4413000.000000,0.420781
4414000.000000,0.419341
4415000.000000,0.418777
4416000.000000,0.424912
4417000.000000,0.409781
4418000.000000,0.413854
4419000.000000,0.422610
4420000.000000,0.414149
4421000.000000,0.417484
4422000.000000,0.419208
4423000.000000,0.432922
4424000.000000,0.420090
4425000.000000,0.419587
4426000.000000,0.412198
4427000.000000,0.427559
4428000.000000,0.413649
4429000.000000,0.408506
4430000.000000,0.420250
4431000.000000,0.427446
4432000.000000,0.430542
4433000.000000,0.418103
4434000.000000,0.415594
4435000.000000,0.414786
4436000.000000,0.433974
4437000.000000,0.430639
4438000.000000,0.413396
4439000.000000,0.417337
4440000.000000,0.417481
4441000.000000,0.427456
4442000.000000,0.427164
4443000.000000,0.416992
4444000.000000,0.427355
4445000.000000,0.421509
4446000.000000,0.427177
4447000.000000,0.430969
4448000.000000,0.414789
4449000.000000,0.428110
4450000.000000,0.420575
4451000.000000,0.425233
4452000.000000,0.423903
4453000.000000,0.423809
4454000.000000,0.421992
4455000.000000,0.434701
4456000.000000,0.433680
4457000.000000,0.424371
4458000.000000,0.423463
4459000.000000,0.438664
4460000.000000,0.421458
4461000.000000,0.429033
4462000.000000,0.411283
4463000.000000,0.415445
4464000.000000,0.438949
4465000.000000,0.427841
4466000.000000,0.428381
4467000.000000,0.419345
4468000.000000,0.428489
4469000.000000,0.422459
4470000.000000,0.423940
4471000.000000,0.410759
4472000.000000,0.419500
4473000.000000,0.423439
4474000.000000,0.434132
4475000.000000,0.430647
4476000.000000,0.417815
4477000.000000,0.422201
4478000.000000,0.420935
4479000.000000,0.418993
4480000.000000,0.416981
4481000.000000,0.425794
4482000.000000,0.425368
4483000.000000,0.415270
4484000.000000,0.421605
4485000.000000,0.416086
4486000.000000,0.418166
4487000.000000,0.422115
4488000.000000,0.413676
4489000.000000,0.430972
4490000.000000,0.416191
4491000.000000,0.426182
4492000.000000,0.414213
4493000.000000,0.421739
4494000.000000,0.416706
4495000.000000,0.410505
4496000.000000,0.424255
4497000.000000,0.421839
4498000.000000,0.416746
4499000.000000,0.420590
4500000.000000,0.417943
4501000.000000,0.427484
4502000.000000,0.424054
4503000.000000,0.415208
4504000.000000,0.422596
4505000.000000,0.409262
4506000.000000,0.430718
4507000.000000,0.420520
4508000.000000,0.432958
4509000.000000,0.420042
4510000.000000,0.415438
4511000.000000,0.420515
4512000.000000,0.426664
4513000.000000,0.432008
4514000.000000,0.420386
4515000.000000,0.412426
4516000.000000,0.416644
4517000.000000,0.423743
4518000.000000,0.420871
4519000.000000,0.435447
4520000.000000,0.409808
4521000.000000,0.409516
4522000.000000,0.422905
4523000.000000,0.415034
4524000.000000,0.422950
4525000.000000,0.422636
4526000.000000,0.420689
4527000.000000,0.420175
4528000.000000,0.420977
4529000.000000,0.402642
4530000.000000,0.414650
4531000.000000,0.429228
4532000.000000,0.430199
4533000.000000,0.424029
4534000.000000,0.422187
4535000.000000,0.417100
4536000.000000,0.422920
4537000.000000,0.414868
4538000.000000,0.415297
4539000.000000,0.411185
4540000.000000,0.410017
4541000.000000,0.428108
4542000.000000,0.417411
4543000.000000,0.420058
4544000.000000,0.413554
4545000.000000,0.424924
4546000.000000,0.422903
4547000.000000,0.413071
4548000.000000,0.415940
4549000.000000,0.422128
4550000.000000,0.413142
4551000.000000,0.413097
4552000.000000,0.415048
4553000.000000,0.429093
4554000.000000,0.414165
4555000.000000,0.420496
4556000.000000,0.407025
4557000.000000,0.423262
4558000.000000,0.414280
4559000.000000,0.412483
4560000.000000,0.405566
4561000.000000,0.420273
4562000.000000,0.424982
4563000.000000,0.419005
4564000.000000,0.414725
4565000.000000,0.416280
4566000.000000,0.430150
4567000.000000,0.416877
4568000.000000,0.408133
4569000.000000,0.405197
4570000.000000,0.413928
4571000.000000,0.427430
4572000.000000,0.431177
4573000.000000,0.426853
4574000.000000,0.406907
4575000.000000,0.422113
4576000.000000,0.432980
4577000.000000,0.425171
4578000.000000,0.422230
4579000.000000,0.428200
4580000.000000,0.414113
4581000.000000,0.423043
4582000.000000,0.411512
4583000.000000,0.434830
4584000.000000,0.422316
4585000.000000,0.413849
4586000.000000,0.414364
4587000.000000,0.414333
