Random Max Range,Average Numbers Generated
11169000,1379.710000
11170000,1342.799000
11171000,1402.052000
11172000,1393.575000
11173000,1360.088000
11174000,1349.391000
11175000,1349.003000
11176000,1384.385000
11177000,1383.088000
11178000,1371.221000
11179000,1332.484000
11180000,1369.400000
11181000,1350.988000
11182000,1355.978000
11183000,1371.327000
11184000,1363.867000
11185000,1407.163000
11186000,1396.260000
11187000,1334.347000
11188000,1378.575000
11189000,1388.420000
11190000,1384.230000
11191000,1344.644000
11192000,1400.939000
11193000,1345.237000
11194000,1403.139000
11195000,1354.333000
11196000,1365.230000
11197000,1394.808000
11198000,1375.657000
11199000,1357.110000
11200000,1310.730000
11201000,1367.569000
11202000,1380.699000
11203000,1363.006000
11204000,1377.845000
11205000,1400.722000
11206000,1393.687000
11207000,1358.623000
11208000,1356.105000
11209000,1327.096000
11210000,1325.645000
11211000,1392.458000
11212000,1343.587000
11213000,1370.662000
11214000,1369.548000
11215000,1356.156000
11216000,1391.993000
11217000,1353.852000
11218000,1357.189000
11219000,1364.528000
11220000,1362.277000
11221000,1399.695000
11222000,1329.060000
11223000,1338.597000
11224000,1363.282000
11225000,1411.606000
11226000,1341.900000
11227000,1382.704000
11228000,1351.932000
11229000,1385.918000
11230000,1383.114000
11231000,1337.313000
11232000,1338.335000
11233000,1361.304000
11234000,1355.850000
11235000,1352.282000
11236000,1385.718000
11237000,1349.079000
11238000,1321.760000
11239000,1387.197000
11240000,1351.969000
11241000,1334.107000
11242000,1397.260000
11243000,1373.029000
11244000,1398.908000
11245000,1392.711000
11246000,1321.931000
11247000,1368.791000
11248000,1365.603000
11249000,1367.464000
11250000,1359.118000
11251000,1398.925000
11252000,1386.357000
11253000,1413.434000
11254000,1371.829000
11255000,1369.570000
11256000,1355.938000
11257000,1362.353000
11258000,1361.887000
11259000,1391.383000
11260000,1395.704000
11261000,1336.862000
11262000,1363.331000
11263000,1372.149000
11264000,1376.626000
11265000,1357.387000
11266000,1331.519000
11267000,1336.645000
11268000,1370.240000
11269000,1382.812000
11270000,1393.657000
11271000,1383.516000
11272000,1393.800000
11273000,1380.759000
11274000,1369.513000
11275000,1386.435000
11276000,1372.271000
11277000,1381.739000
11278000,1403.918000
11279000,1339.999000
11280000,1370.259000
11281000,1362.902000
11282000,1384.665000
11283000,1340.807000
11284000,1362.500000
11285000,1371.749000
11286000,1370.712000
11287000,1389.723000
11288000,1356.968000
11289000,1361.852000
11290000,1341.811000
11291000,1398.536000
11292000,1375.311000
11293000,1329.760000
11294000,1405.300000
11295000,1394.695000
11296000,1358.282000
11297000,1383.358000
11298000,1377.528000
11299000,1354.321000
11300000,1369.282000
11301000,1398.792000
11302000,1422.951000
11303000,1405.053000
11304000,1404.508000
11305000,1350.518000
11306000,1399.892000
11307000,1379.265000
11308000,1355.316000
11309000,1423.747000
11310000,1368.705000
11311000,1384.233000
11312000,1384.647000
11313000,1411.592000
11314000,1389.085000
11315000,1373.222000
11316000,1379.793000
11317000,1388.561000
11318000,1406.924000
11319000,1415.179000
11320000,1367.007000
11321000,1393.874000
11322000,1414.982000
11323000,1392.991000
11324000,1358.098000
11325000,1376.262000
11326000,1373.968000
11327000,1369.802000
11328000,1355.423000
11329000,1384.605000
11330000,1358.557000
11331000,1340.657000
11332000,1402.194000
11333000,1368.947000
11334000,1415.624000
11335000,1391.105000
11336000,1381.127000
11337000,1359.651000
11338000,1338.213000
11339000,1414.334000
11340000,1352.297000
11341000,1368.260000
11342000,1373.702000
11343000,1337.685000
11344000,1328.825000
11345000,1373.263000
11346000,1374.649000
11347000,1400.088000
11348000,1392.123000
11349000,1387.873000
11350000,1380.096000
11351000,1373.725000
11352000,1399.957000
11353000,1379.371000
11354000,1400.925000
11355000,1388.873000
11356000,1345.523000
11357000,1398.530000
11358000,1391.174000
11359000,1377.373000
11360000,1375.975000
11361000,1408.229000
11362000,1402.306000
11363000,1393.715000
11364000,1390.054000
11365000,1355.693000
11366000,1366.955000
11367000,1399.439000
11368000,1378.791000
11369000,1392.757000
11370000,1388.035000
11371000,1383.933000
11372000,1408.319000
11373000,1416.326000
11374000,1382.100000
11375000,1381.585000
11376000,1353.648000
11377000,1364.260000
11378000,1413.294000
11379000,1393.269000
11380000,1397.076000
11381000,1394.508000
11382000,1383.790000
11383000,1407.938000
11384000,1374.540000
11385000,1351.153000
11386000,1354.394000
11387000,1406.067000
11388000,1408.627000
11389000,1379.886000
11390000,1385.394000
11391000,1380.527000
11392000,1373.011000
11393000,1385.179000
11394000,1409.448000
11395000,1395.698000
11396000,1353.491000
11397000,1402.984000
11398000,1406.312000
11399000,1397.417000
11400000,1415.889000
11401000,1353.076000
11402000,1406.390000
11403000,1387.238000
11404000,1362.418000
11405000,1418.040000
11406000,1356.976000
11407000,1386.852000
11408000,1375.932000
11409000,1396.188000
11410000,1398.356000
11411000,1419.662000
11412000,1436.433000
11413000,1366.680000
11414000,1366.619000
11415000,1387.726000
11416000,1407.750000
11417000,1375.268000
11418000,1361.486000
11419000,1362.323000
11420000,1347.914000
11421000,1327.814000
11422000,1399.330000
11423000,1370.805000
11424000,1391.781000
11425000,1360.326000
11426000,1361.091000
11427000,1384.460000
11428000,1368.404000
11429000,1388.884000
11430000,1366.475000
11431000,1416.162000
11432000,1382.165000
11433000,1390.746000
11434000,1359.106000
11435000,1408.264000
11436000,1391.051000
11437000,1386.032000
11438000,1423.394000
11439000,1380.071000
11440000,1375.202000
11441000,1399.249000
11442000,1393.360000
11443000,1350.376000
11444000,1398.391000
11445000,1389.056000
11446000,1381.569000
11447000,1412.566000
11448000,1406.438000
11449000,1359.659000
11450000,1395.523000
11451000,1344.295000
11452000,1369.781000
11453000,1409.722000
11454000,1376.497000
11455000,1355.951000
11456000,1346.969000
11457000,1416.379000
11458000,1366.453000
11459000,1382.769000
11460000,1380.974000
11461000,1340.253000
11462000,1366.629000
11463000,1363.345000
11464000,1364.519000
11465000,1393.782000
11466000,1412.713000
11467000,1411.391000
11468000,1386.228000
11469000,1422.158000
11470000,1389.592000
11471000,1373.003000
11472000,1384.668000
11473000,1436.728000
11474000,1359.852000
11475000,1395.543000
11476000,1352.325000
11477000,1367.939000
11478000,1371.761000
11479000,1367.735000
11480000,1380.284000
11481000,1420.759000
11482000,1375.399000
11483000,1375.809000
11484000,1404.029000
11485000,1425.965000
11486000,1387.254000
11487000,1346.107000
11488000,1362.076000
11489000,1365.626000
11490000,1425.035000
11491000,1446.661000
11492000,1377.461000
11493000,1384.213000
11494000,1421.036000
11495000,1400.949000
11496000,1367.838000
11497000,1367.891000
11498000,1378.361000
11499000,1398.071000
11500000,1414.645000
11501000,1385.407000
11502000,1414.145000
11503000,1394.525000
11504000,1381.808000
11505000,1382.372000
11506000,1418.444000
11507000,1382.083000
11508000,1367.917000
11509000,1373.088000
11510000,1371.615000
11511000,1390.948000
11512000,1413.979000
11513000,1424.456000
11514000,1356.386000
11515000,1375.839000
11516000,1401.741000
11517000,1416.140000
11518000,1389.339000
11519000,1340.916000
11520000,1399.110000
11521000,1414.598000
11522000,1376.977000
11523000,1387.258000
11524000,1352.726000
11525000,1428.820000
11526000,1380.428000
11527000,1413.186000
11528000,1378.869000
11529000,1367.745000
11530000,1366.935000
11531000,1399.257000
11532000,1422.676000
11533000,1382.744000
11534000,1356.942000
11535000,1418.170000
11536000,1384.426000
11537000,1364.781000
11538000,1396.026000
11539000,1401.549000
11540000,1432.744000
11541000,1368.269000
11542000,1416.937000
11543000,1403.997000
11544000,1353.925000
11545000,1420.655000
11546000,1387.499000
11547000,1445.965000
11548000,1370.258000
11549000,1388.513000
11550000,1418.888000
11551000,1388.771000
11552000,1396.037000
11553000,1400.743000
11554000,1366.205000
11555000,1405.631000
11556000,1394.873000
11557000,1409.915000
11558000,1390.744000
11559000,1356.404000
11560000,1414.411000
11561000,1397.645000
11562000,1421.233000
11563000,1442.371000
11564000,1372.311000
11565000,1400.618000
11566000,1363.577000
11567000,1446.183000
11568000,1404.970000
11569000,1365.895000
11570000,1388.098000
11571000,1387.730000
11572000,1388.866000
11573000,1392.815000
11574000,1427.663000
11575000,1405.445000
11576000,1383.016000
11577000,1408.800000
11578000,1432.345000
11579000,1377.304000
11580000,1420.204000
11581000,1426.028000
11582000,1414.279000
11583000,1357.139000
11584000,1374.684000
11585000,1392.367000
11586000,1389.969000
11587000,1424.142000
11588000,1382.971000
11589000,1422.360000
11590000,1406.944000
11591000,1434.405000
11592000,1353.227000
11593000,1371.960000
11594000,1397.660000
11595000,1398.310000
11596000,1420.267000
11597000,1356.265000
11598000,1372.688000
11599000,1404.384000
11600000,1340.921000
11601000,1375.907000
11602000,1381.749000
11603000,1369.038000
11604000,1416.275000
11605000,1376.178000
11606000,1439.125000
11607000,1361.456000
11608000,1379.877000
11609000,1360.761000
11610000,1393.002000
11611000,1402.441000
11612000,1372.095000
11613000,1363.846000
11614000,1421.534000
11615000,1345.168000
11616000,1374.416000
11617000,1390.332000
11618000,1371.859000
11619000,1412.965000
11620000,1393.260000
11621000,1413.917000
11622000,1395.158000
11623000,1411.374000
11624000,1399.343000
11625000,1381.950000
11626000,1405.488000
11627000,1402.813000
11628000,1401.450000
11629000,1389.268000
11630000,1359.838000
11631000,1415.197000
11632000,1405.036000
11633000,1388.756000
11634000,1374.648000
11635000,1374.422000
11636000,1338.948000
11637000,1404.123000
11638000,1404.169000
11639000,1370.560000
11640000,1416.295000
11641000,1412.092000
11642000,1416.291000
11643000,1439.353000
11644000,1407.403000
11645000,1392.836000
11646000,1374.009000
11647000,1410.977000
11648000,1383.725000
11649000,1429.383000
11650000,1414.776000
11651000,1413.411000
11652000,1408.408000
11653000,1385.867000
11654000,1385.963000
11655000,1381.689000
11656000,1404.744000
11657000,1397.169000
11658000,1396.992000
11659000,1389.893000
11660000,1364.700000
11661000,1369.921000
11662000,1395.256000
11663000,1337.468000
11664000,1421.483000
11665000,1392.051000
11666000,1429.187000
11667000,1368.597000
11668000,1444.828000
11669000,1382.342000
11670000,1444.235000
11671000,1396.816000
11672000,1433.817000
11673000,1439.561000
11674000,1416.326000
11675000,1373.323000
11676000,1349.081000
11677000,1386.484000
11678000,1398.598000
11679000,1413.829000
11680000,1426.084000
11681000,1367.980000
11682000,1439.700000
11683000,1372.348000
11684000,1369.364000
11685000,1349.976000
11686000,1372.422000
11687000,1371.777000
11688000,1352.389000
11689000,1409.382000
11690000,1400.176000
11691000,1399.858000
11692000,1329.923000
11693000,1414.335000
11694000,1357.928000
11695000,1452.509000
11696000,1443.211000
11697000,1344.645000
11698000,1398.760000
11699000,1383.304000
11700000,1404.905000
11701000,1424.184000
11702000,1429.415000
11703000,1392.874000
11704000,1364.898000
11705000,1371.376000
11706000,1412.665000
11707000,1387.763000
11708000,1438.635000
11709000,1403.716000
11710000,1403.951000
11711000,1416.738000
11712000,1406.421000
11713000,1394.419000
11714000,1404.623000
11715000,1418.179000
11716000,1397.805000
11717000,1467.493000
11718000,1370.484000
11719000,1436.734000
11720000,1431.619000
11721000,1422.311000
11722000,1410.104000
11723000,1386.177000
11724000,1397.854000
11725000,1428.086000
11726000,1408.018000
11727000,1421.547000
11728000,1373.214000
11729000,1391.954000
11730000,1408.968000
11731000,1380.346000
11732000,1422.730000
11733000,1402.735000
11734000,1387.546000
11735000,1423.065000
11736000,1384.435000
11737000,1417.645000
11738000,1431.582000
11739000,1432.011000
11740000,1403.255000
11741000,1428.425000
11742000,1389.226000
11743000,1377.972000
11744000,1400.038000
11745000,1381.958000
11746000,1404.491000
11747000,1378.084000
11748000,1428.998000
11749000,1369.590000
11750000,1418.348000
11751000,1422.489000
11752000,1431.277000
11753000,1366.149000
11754000,1401.629000
11755000,1372.017000
11756000,1356.531000
11757000,1374.544000
11758000,1392.937000
11759000,1444.059000
11760000,1387.464000
11761000,1395.197000
11762000,1413.877000
11763000,1398.227000
11764000,1417.087000
11765000,1455.263000
11766000,1425.384000
11767000,1388.984000
11768000,1378.964000
11769000,1390.188000
11770000,1427.865000
11771000,1384.845000
11772000,1400.722000
11773000,1381.273000
11774000,1378.984000
11775000,1386.706000
11776000,1449.298000
11777000,1357.109000
11778000,1408.643000
11779000,1408.393000
11780000,1399.946000
11781000,1403.036000
11782000,1394.960000
11783000,1407.062000
11784000,1448.698000
11785000,1428.192000
11786000,1396.858000
11787000,1359.091000
11788000,1440.149000
11789000,1416.654000
11790000,1357.751000
11791000,1441.130000
11792000,1403.800000
11793000,1440.351000
11794000,1441.834000
11795000,1413.462000
11796000,1410.750000
11797000,1410.154000
11798000,1424.909000
11799000,1436.762000
11800000,1430.092000
11801000,1426.026000
11802000,1411.619000
11803000,1460.968000
11804000,1448.568000
11805000,1379.741000
11806000,1405.656000
11807000,1417.380000
11808000,1375.510000
11809000,1396.668000
11810000,1424.333000
11811000,1393.108000
11812000,1406.324000
11813000,1417.066000
11814000,1342.928000
11815000,1419.135000
11816000,1405.875000
11817000,1425.107000
11818000,1434.737000
11819000,1400.731000
11820000,1425.997000
11821000,1401.814000
11822000,1407.221000
11823000,1454.520000
11824000,1374.644000
11825000,1441.975000
11826000,1408.328000
11827000,1453.415000
11828000,1440.314000
11829000,1392.326000
11830000,1369.852000
11831000,1415.760000
11832000,1398.216000
11833000,1394.537000
11834000,1419.995000
11835000,1375.978000
11836000,1360.363000
11837000,1356.182000
11838000,1389.023000
11839000,1429.984000
11840000,1375.218000
11841000,1395.360000
11842000,1424.947000
11843000,1436.680000
11844000,1366.171000
11845000,1401.312000
11846000,1420.944000
11847000,1381.959000
11848000,1406.224000
11849000,1413.348000
11850000,1417.427000
11851000,1384.215000
11852000,1411.148000
11853000,1407.661000
11854000,1349.258000
11855000,1378.850000
11856000,1399.030000
11857000,1434.570000
11858000,1403.595000
11859000,1448.457000
11860000,1372.409000
11861000,1384.590000
11862000,1404.845000
11863000,1393.419000
11864000,1408.520000
11865000,1428.161000
11866000,1426.674000
11867000,1437.512000
11868000,1426.000000
11869000,1429.133000
11870000,1402.899000
11871000,1414.341000
11872000,1403.784000
11873000,1406.771000
11874000,1445.074000
11875000,1416.753000
11876000,1384.458000
11877000,1419.409000
11878000,1426.575000
11879000,1405.699000
11880000,1404.110000
11881000,1415.741000
11882000,1419.989000
11883000,1420.862000
11884000,1362.490000
11885000,1418.663000
11886000,1398.199000
11887000,1435.078000
11888000,1393.894000
11889000,1407.533000
11890000,1436.770000
11891000,1390.251000
11892000,1432.357000
11893000,1387.164000
11894000,1393.536000
11895000,1381.569000
11896000,1426.771000
11897000,1376.531000
11898000,1395.828000
11899000,1413.473000
11900000,1381.332000
11901000,1401.048000
11902000,1417.072000
11903000,1429.843000
11904000,1386.445000
11905000,1430.814000
11906000,1461.142000
11907000,1403.191000
11908000,1419.958000
11909000,1430.325000
11910000,1422.375000
11911000,1410.678000
11912000,1420.694000
11913000,1410.250000
11914000,1444.469000
11915000,1401.869000
11916000,1389.241000
11917000,1413.627000
11918000,1429.313000
11919000,1397.323000
11920000,1400.893000
11921000,1446.628000
11922000,1390.848000
11923000,1387.410000
11924000,1389.021000
